Time,Solana Market Cap,Binance Market Cap,Cronos Market Cap,Ethereum Market Cap,Fantom Market Cap,Polymath Market Cap,Tron Market Cap,XRP Market Cap
2021-10-11,43203031420.33364,63683402507.01241,4859075787.626708,415159189478.8265,5911306774.192053,680439358.8302088,6959986242.651012,52826755743.18047
2021-10-12,45622740431.63671,73896020833.16838,4704555919.624012,412579624206.7684,5335428408.95087,640537719.8997133,6837490720.476953,51575328749.387634
2021-10-13,44499473671.88846,78760669251.04555,4740276066.732132,425077639326.6074,5108498375.231859,655958627.4033749,7021113992.167866,52904409166.68246
2021-10-14,45052609321.74922,79032448286.10008,4728043275.939581,447060207235.15424,5162798734.304297,675628497.3976754,6973557839.023721,53092666834.4863
2021-10-15,48823858407.19429,80060746880.21066,4791243337.925858,457796523350.2234,4932711336.4917,622838647.081396,7115856141.172952,53654404126.03082
2021-10-16,47599650302.30947,78849039775.0317,4841389196.71652,453064999520.12646,5474686544.316273,619855870.3350725,7125295197.333704,53515008800.351616
2021-10-17,47919023512.03581,79058266963.29211,4755624236.9808,453191180361.09015,5803329248.436077,602222469.6842067,7084499833.207126,51215070062.49703
2021-10-18,47243856329.811134,81885592095.6499,4704138377.637595,443346920004.58325,5683192976.982083,593678506.1426772,7077763831.056798,51082154781.4788
2021-10-19,46992561227.93839,82011979459.14874,4732422060.114373,457653555321.406,6054416248.012865,646730235.7984743,7216154845.333405,51167582884.69608
2021-10-20,52336972845.39368,84745122606.4623,4832119734.5713415,491589810670.4509,6128300983.015726,643485857.4283736,7427018478.3108015,53654051903.943184
2021-10-21,56745796681.7565,79624573356.90178,4771197801.966431,481528471021.3797,5658932871.366943,624827946.9966003,7167822075.415305,51293226624.23202
2021-10-22,59570438795.92708,80952725832.11777,4736291861.281908,471642481174.7119,6645678568.305611,622187982.4232979,7190116969.528042,51357605672.02348
2021-10-23,59635176948.85741,81934945154.53473,4891215178.965266,493125402509.4343,6505665169.419231,622123080.3725684,7257673146.668205,51425869926.66042
2021-10-24,60949072513.08539,80199757017.45264,4861750243.270246,482164548780.28937,6862379972.203553,610016005.2941853,7120232022.683978,50856627372.07209
2021-10-25,63765586638.26856,81913681359.43121,5080909182.358885,499491060520.2567,7642834323.766981,625798391.3610057,7257158646.969951,51540864623.922
2021-10-26,60474514072.54135,80677268288.5376,5171228425.049307,489450382752.5416,8013289050.513225,614470695.0315602,7282683639.927293,52124585331.5793
2021-10-27,55282416869.14356,75903656465.65352,4739526717.527175,466683206492.3765,8074669955.315542,548400976.2613374,6545953693.220797,46866516355.16261
2021-10-28,58664473682.87197,82561621362.28908,5115175648.852191,505970778337.4693,7530707322.703501,608724928.3084761,6843888444.194762,49800059933.16295
2021-10-29,60296944148.15687,88860227505.95818,5678532084.254807,521746545883.6817,7312412019.393554,606667863.3528203,7114392045.653388,50786029526.88663
2021-10-30,58207049317.824005,88364902395.50041,5396661610.19791,511066583044.3288,6720415282.540789,623523221.2113702,7237963615.93737,50566114767.03765
2021-10-31,61090424896.04269,88397508686.16068,5348726268.686862,507889381626.9908,7303270121.964381,617723882.6564963,7268165381.6175165,52393229939.57826
2021-11-01,61206174446.06882,92000730617.12926,5371557909.539327,511441678721.3504,6859059941.3383465,611941558.3610715,7211485284.483595,51393344971.35801
2021-11-02,65196157014.88239,93300469526.21828,6403779144.663249,539884557845.201,6909459156.403831,617469506.3987361,7659729754.110484,53415011179.1182
2021-11-03,72820184828.91289,95580886279.6244,6745838606.95403,543311992233.9774,6734165393.091383,605561855.2200806,7585709950.119215,56780580558.89655
2021-11-04,74509034095.48589,93684809790.80734,7248624404.172502,534623910067.6353,6731998978.161061,612228427.312893,7401636619.151913,55830878969.167984
2021-11-05,71642292583.50812,102239350031.91696,9470426117.05156,531116824617.7209,6767395092.053391,601730166.6869969,7437973266.997576,54740175009.61684
2021-11-06,77427308372.12741,106678784796.95505,8564645588.188307,534139628777.6332,7050254602.725911,599203726.4342471,7361634823.021682,54193429674.51924
2021-11-07,75738472890.52711,109351224513.36607,8861740217.134653,546469946549.3751,7202410017.521441,602173847.1817627,7504695263.105039,57472702553.16003
2021-11-08,75445282061.2759,110441230385.45178,10084773360.461758,571665766496.0859,7956214740.279333,600701944.46997,7918145103.810273,60874912549.54917
2021-11-09,72453801809.51566,107121024764.02724,8964508012.604202,560964266378.8303,7298658423.761665,611993687.0131305,8211030802.96012,59453346956.008064
2021-11-10,70391383039.29988,102244405701.09842,8345666618.19658,548699344220.5352,6648045923.821594,572915544.4264797,7614435238.2881775,55649461110.10411
2021-11-11,71231238187.65797,106206623233.60594,8796774675.997065,560226056358.6504,6669038786.109273,581863565.9445978,7850471647.349402,57494245414.409386
2021-11-12,69321107450.57858,105472491968.83057,9041616206.045095,552938385233.9376,6718556397.126994,569047378.4990723,7756925639.262989,56317864715.8241
2021-11-13,72948327032.41917,109752105406.01126,9926998370.737812,551228905630.0963,6699591167.834446,578271917.8814353,8115673606.83335,56293298557.09905
2021-11-14,72218517508.24437,109344591546.65788,11036179874.792906,546963335748.59625,6576188677.189075,573390216.7606109,8367331915.194213,55951324170.01716
2021-11-15,72198022029.53314,107179034486.68674,11343346732.306522,541673876615.1028,6303706754.417181,672431717.3855219,8909910645.264053,55534908930.01491
2021-11-16,66832143637.96159,99072575969.34612,10554015651.73411,501391963927.7868,5651151400.107486,730719595.4450191,7915661175.209758,51599269663.09816
2021-11-17,66086823807.616,97395197941.88988,13007682570.45556,507387229348.5558,5464810167.86441,666280438.6095765,8002973514.378011,51594668705.87203
2021-11-18,59087558120.59309,89273538349.98795,12640555790.833715,472465696561.2551,4645038047.200253,568120889.9173181,7193797543.362866,48929167670.27969
2021-11-19,65296328677.09514,97897877035.36424,14241186435.670538,509116804761.8423,5719584363.841979,593386036.6466897,7484602980.586602,51349868689.57812
2021-11-20,66281609248.12345,101748904918.52669,14735425073.969046,524536655944.9339,5549546635.607691,725433875.2212561,7578711113.940686,51889175238.31417
2021-11-21,71043502688.01355,99417134265.9072,18695601708.84317,514388218179.7373,5395989828.952625,697831977.3410566,7777029909.090457,50711625089.19429
2021-11-22,65724676692.43798,94141555128.42072,18323962406.450817,485391988431.9048,4966166232.430885,646589071.5446469,7309254929.039865,48855446959.72306
2021-11-23,67490798261.18599,99757241785.07602,22766071274.228863,515843824526.3967,5858570700.6068735,659746305.6168281,7400227729.488686,50301867085.74057
2021-11-24,62457339767.62576,99379066100.37685,22430211802.122715,505609296276.3257,6538355717.415235,652865419.1262192,7032037434.821239,48664111213.88535
2021-11-25,63900196618.38859,107424492828.26443,20345015910.64492,535082405000.054,6286473126.67255,710879919.1195439,7188344042.415866,49163443594.61245
2021-11-26,58390912497.66776,98163785738.51369,17403635968.79388,479414339295.46326,5356959207.941992,698163954.7103126,6608747634.419821,44210729012.079
2021-11-27,58410646819.21711,100563350064.07236,19557022579.260014,483997326749.3893,5235423181.086255,807791842.6854904,6671601350.88517,44336654042.92713
2021-11-28,61094490229.682304,102859413042.395,18976995020.146336,508385171334.4435,5361405146.495656,766558045.1614852,6806348116.029976,45579229249.57213
2021-11-29,62325150548.69784,104784648775.37642,18085054784.3342,527331112023.3339,5524114813.929098,734668484.457002,6938881686.471685,46807842263.10092
2021-11-30,63510180677.8961,104925562003.6331,17452627259.522755,549758919636.0618,5476963296.088367,691311034.0689876,6942321047.392308,47048123045.71624
2021-12-01,70172175382.70602,105462458343.2914,18228212955.03433,544051345075.8544,5443973678.768326,681260064.4126296,7046000683.218771,46758577987.40217
2021-12-02,71252377813.81462,104330222381.41447,17414552222.823162,537814995667.8384,5249548452.359548,666189934.0563309,6995626253.671201,46300485388.87274
2021-12-03,65135413411.05541,100528004276.42007,16089741924.18896,502863051143.0169,5073343845.707995,625801246.8288889,6778696851.033451,43548226427.108055
2021-12-04,61293686195.46672,95335338060.06216,15252787381.71453,485429065737.4593,4342922599.86692,549052478.276221,6234303627.954628,39946504040.82354
2021-12-05,59802410642.4824,93250170464.80862,14184961699.192957,497049834886.77576,3905478225.997573,491728046.1857781,6035288316.513233,37897133536.91342
2021-12-06,59370079864.68529,98720942135.86618,15046023617.258924,515778007028.56696,4068738943.871122,530823757.6074618,8903699478.044302,38940210511.585495
2021-12-07,58418632345.764206,97186791666.94543,15287088367.361662,511409310852.7245,4054531662.823294,534494075.34166974,9229329944.133204,38601071500.418205
2021-12-08,59595483461.42861,101696478776.10593,15393179049.082905,525850414062.19104,4110539056.803713,533030981.2225816,9448679541.978643,40656065255.44984
2021-12-09,56181625087.33603,96991666247.38248,14457474969.607529,494841071220.9352,3653756441.077287,494351216.2743321,9141151123.652592,40954822606.92518
2021-12-10,52395376111.97878,93909797723.08977,13935668230.253883,467266449092.3229,3649600968.0675774,469842744.8704111,9051651304.504871,37741105109.43613
2021-12-11,52819332275.01751,95058056440.36154,14564036175.018494,484278596802.5053,3773725238.996291,484375959.8170812,9329884574.105316,39548091761.79502
2021-12-12,53334889635.75613,95781352542.45345,15167216568.556717,490316653455.3707,3779074588.795461,488077981.1426988,9283126285.94631,39681888499.94044
2021-12-13,47995350984.2677,88136999321.73947,13422898241.415306,449137302105.9432,3257001185.307833,440167565.8268136,8677911024.888115,36975860235.2817
2021-12-14,49398872819.44277,88467152917.59581,13745005657.347994,457658155854.8058,3328574626.3839164,449190871.6451786,8872208697.900026,38320974597.67936
2021-12-15,54610048507.25148,90516070605.93126,14035201669.835716,476630620294.2814,3749126328.242325,463692715.09052336,8930802803.419674,39175910677.259605
2021-12-16,54368442494.9893,88739042728.2347,13665236112.920538,471365651341.3005,3646251492.504513,459376958.4511594,8686429917.300417,38189684295.14045
2021-12-17,54006293233.10288,88621998225.15762,13204935182.6736,462267569583.3989,3564657266.96234,447375223.8945803,8133145278.036827,37872043386.17468
2021-12-18,56393839315.24814,90157712271.86766,13337510220.489658,471195598700.436,3610381964.365974,456372815.1724559,8211718397.8537,39207231523.100174
2021-12-19,55790507174.07124,89132593996.60892,13016930261.276909,467396185408.5245,3657346243.123332,446528612.8660444,8118309440.189822,39502570475.66171
2021-12-20,54061922630.24034,88675975411.82384,12697635486.866903,471319155562.1543,3513616046.6194363,442662750.5874128,7959933182.514406,41949396100.263
2021-12-21,55570757138.288246,89294190471.49745,13449953710.520126,480570348192.474,3753064415.114984,456906642.0844572,8100379682.235535,44974972561.30616
2021-12-22,55058052155.04185,90182492751.57364,13622472574.101322,475334762859.672,4080957708.0533137,464435025.1168248,8100635514.41875,45235063039.09493
2021-12-23,58709806077.20599,92280915089.05827,15034619427.15809,488290658809.1535,4716886383.121332,488208844.7207904,8430958585.155201,47262504686.86194
2021-12-24,58852086815.42499,91373285919.8288,15867322601.758295,482498690510.26416,5309312789.71291,492535372.8187272,8284164400.91559,43438501700.20997
2021-12-25,59797071721.91303,92441360231.32368,16437077612.513536,488792890035.2106,5362732030.435574,499661286.5459216,8356628444.472547,44106583972.1587
2021-12-26,61198787207.68108,92035994606.58183,15786048919.496773,484795501758.7465,5968780540.032372,497510431.66934055,8318536665.088092,43822166547.54349
2021-12-27,60810349839.61329,95279493611.64384,15821482415.00959,481030381194.1921,5598506044.867232,500605029.033556,8290655513.40085,44120583696.57214
2021-12-28,55425780679.24532,90330999470.31947,14370949478.232918,453976220406.2239,5739595945.999261,455048238.5113477,7913059728.280379,40784012992.49735
2021-12-29,52726687301.09404,86121656107.6653,13727687116.441551,432082393736.3374,5366687359.858694,431182456.49196094,7771043749.287916,38969006497.60233
2021-12-30,53261290659.86848,87050521604.65057,13983128626.439722,441654436877.796,5350618935.427653,436048092.5147251,7922530750.102761,39952371487.69365
2021-12-31,52907181305.50652,86323960659.40782,14179177137.439732,439790867552.76666,5770125110.46783,434179393.20655954,7696011278.03727,39521292390.58477
2022-01-01,55089640249.09666,88661538317.93062,14734123699.347189,449804685410.7303,6525397966.54946,443632276.0359482,7835256986.28311,40453081982.45346
2022-01-02,54604426218.58956,89522189019.5565,14886637406.751137,456852400304.9327,6377024166.429584,538269248.7892185,7936357895.404004,40928936335.45811
2022-01-03,52886550470.82176,86379864692.99603,14392269540.073236,448609586227.4765,7231285377.851609,500344585.8962772,7877103423.190404,39667497742.72751
2022-01-04,52272480718.14088,86116119394.8199,14036002587.034525,454574318762.6068,7408523083.29957,487916079.6375887,7820742052.681737,39372072384.767006
2022-01-05,48184360964.1156,80376575794.46985,12773298086.77534,424088794962.4891,7451747972.194115,453430834.1240405,7306843014.448678,37016373098.11021
2022-01-06,46854691785.8186,80086178245.53891,12767386626.19853,407652437129.1328,7478977690.013534,451732426.208522,7276002630.1016655,37364002396.49064
2022-01-07,42610750948.59599,75431982009.16672,11759410364.07813,381283293110.7904,6675485593.334034,457086829.2875205,6948734392.08716,36426581574.17674
2022-01-08,44680435604.26222,72662332918.36339,11530600375.985086,369734313550.987,5862895531.757707,431483834.4691968,6700800919.199058,35742954145.162506
2022-01-09,43844556062.79441,73802928625.34749,11686370312.221596,375219467789.3698,6075284366.530807,450172146.4416315,6725768320.484817,35888908513.520424
2022-01-10,42320546842.20343,71469070530.31258,11242816936.016796,367654760059.0176,5672150877.196709,433549201.29436624,6479162320.32872,35256497135.60703
2022-01-11,43823867475.83328,78027582165.11958,11640256914.493946,387505881839.83,6575838211.515958,440639658.5496289,6631556032.224934,36764295066.6237
2022-01-12,47534063482.95965,81968927554.14449,12311356416.785694,402763358249.81146,7402448973.01412,456359356.889397,6952130690.178968,38156686082.61434
2022-01-13,45924153329.20764,80256860311.51465,11580720426.908922,388039946028.0792,7701420882.515856,437632624.464814,6781268903.416167,36738241655.41219
2022-01-14,45849250868.07178,82170008339.50629,11523571385.662556,394664610644.9952,7481090920.597008,439338732.6297579,6876820997.350934,36893370983.00779
2022-01-15,46337099650.87288,83034121647.52852,11821012990.03248,396899234936.6389,7623565121.824524,445073960.0708092,6981792569.351243,37238112155.95848
2022-01-16,46450557289.26664,83904334598.77933,11749316990.670889,400232172277.67896,8336788535.131169,459491572.8056211,7120209501.752694,37152076627.061
2022-01-17,44032309573.9257,80113395111.70406,11257006436.663164,383428420242.12994,7507090864.390471,437133508.72132033,7219174836.066005,36467550909.227
2022-01-18,44575080930.62185,79371321638.67601,11271099886.49032,377918294939.4783,7588750167.309154,423791651.51737016,6985859656.395757,35928632965.60265
2022-01-19,42848572759.496826,78467831653.85156,10960435730.811657,371296193085.122,7046346559.245479,411728040.972819,7056383739.285192,35361191998.402435
2022-01-20,40727678847.05303,74494921473.01782,11088601215.077532,360580494818.73,6940802642.542017,398683136.7770141,6915067657.468345,34534739952.51737
2022-01-21,35070043876.86985,64653946477.53362,9182659444.519886,306644499897.7337,5792513012.328568,339906040.0734055,6222070889.684478,30525594005.19316
2022-01-22,29665575896.047955,60116625363.670944,8522639667.82102,286799916366.57184,4986299866.669928,305256761.17954016,5777973700.279718,28567576973.56528
2022-01-23,31290905178.53205,64459934780.33848,9530749147.167467,302626363351.5348,5731213918.078017,322206212.4255371,5856262052.587541,30045394326.185917
2022-01-24,28909954628.237045,62631584015.912094,9489042620.690195,292022326101.0083,5742273596.9036045,323621236.3543263,5645316393.034499,29396856512.62248
2022-01-25,30084800205.77909,64635129351.40751,9928368809.925356,293702336549.67474,6071382341.208415,324895610.0208404,5705623103.24,29620625747.012318
2022-01-26,29243771848.310368,63597418218.23682,10094035845.648031,295723346868.75024,5807543595.190107,330060546.80760497,5761545714.16578,29801890236.89736
2022-01-27,28179557560.867977,65799279877.53618,10093337725.734991,287829476402.6202,5303624478.927335,333466162.2685822,5759903695.113467,29129366194.81477
2022-01-28,28786945733.92828,64930462385.454254,10649106315.530312,304305302571.33734,5410171554.183439,350104279.16234744,5879664638.751628,29287821638.57769
2022-01-29,30216232718.87756,65455197964.94471,10897736633.260803,310059710546.2545,5303224858.351749,352156271.1853191,6152246986.780828,29445353884.42251
2022-01-30,29427732656.729218,63620799335.23713,10736493081.775885,311602914058.7504,5170352143.782145,344687704.1714257,6001497325.805464,28850613224.01237
2022-01-31,31354693276.844906,63111084940.62619,10818225139.168789,320354563857.1168,5184422341.3850975,349474860.3117794,6004039263.75785,29553290453.17287
2022-02-01,34784263657.23243,64988396077.18928,11050364413.321138,334032944115.64844,5274670062.626633,351041890.2008494,6109212878.220522,30084907427.35353
2022-02-02,31975373921.89307,61845292783.10847,10215581719.577335,321296521004.9529,4873415661.230117,368903613.37064296,5992321151.965238,28766534259.757156
2022-02-03,31833368519.650078,62279822866.07972,10133658606.01536,317503695895.34064,4975048944.314122,385275598.2529036,6076043898.351555,29161275665.801453
2022-02-04,35127905584.898895,67023578508.59132,10905580333.878996,354558118293.0548,5333016234.984321,408224583.1079946,6556308005.237055,31113642593.887524
2022-02-05,36087037718.41055,69907252285.91177,11399316698.211529,361600442694.43896,5348852273.212328,459278800.5034342,6628911341.675292,32145115972.23587
2022-02-06,36521264719.12104,70526761117.54468,11664513333.711664,366038313761.4381,5457530929.830812,458743760.7867928,6761651568.786258,32810995566.6311
2022-02-07,37305112916.66873,73021174370.41232,12545132981.221483,376351043607.997,5905160691.347766,456624615.3356162,7009644993.84351,39506496107.51002
2022-02-08,36125330680.249535,68941548308.23026,12366858753.953264,374043919421.316,5622652271.23352,442021225.83864135,6945429753.846851,42130847575.61262
2022-02-09,36294064610.28194,71003391605.57011,13021062029.064224,387321193246.79065,5723641781.391198,441115807.4980515,7118701902.260894,42196654317.52713
2022-02-10,33826915836.727123,69943257673.95715,12947904535.874292,368377710139.7799,5353182712.335744,416824437.4169195,7007982198.877834,40079653442.91532
2022-02-11,30597070580.09104,67387149413.09772,12110770708.147465,350133590835.08734,4935787312.010569,399079871.1153737,6524742459.230458,36423431829.04126
2022-02-12,30347618773.26294,67644926163.61093,12256993920.817629,347517755313.83966,4924455110.973735,393450514.710464,6442949835.1921215,39120421789.46051
2022-02-13,29672733160.79642,67161724930.411766,12817260183.28467,345252969326.4971,4842914613.357224,389322688.2712124,6558561392.388857,38806859793.89356
2022-02-14,30784741416.87896,67927392995.63532,11945140315.510645,351368910987.00305,4887720792.465763,385966119.6282682,6573430764.716086,38448661595.62696
2022-02-15,33579862333.60316,72921371863.18454,12560197376.976418,381791121976.2447,5321138520.554932,408486901.128,6815958007.333448,40834438279.59535
2022-02-16,32707737720.154152,72209779015.14417,12159947803.97162,376071884044.5087,5283667728.150303,406675818.08445495,6788181953.955462,40187017225.8397
2022-02-17,29918359231.26159,67768130125.47836,10884071707.96011,345252572787.0988,4810469815.54373,368892353.1622595,6371329450.7738,36963479625.06525
2022-02-18,28828455911.8284,67290288640.625626,11036387635.668056,333997569707.84204,4758894729.625547,363517807.4384344,6451453444.555758,37773994946.58903
2022-02-19,29209068299.47004,67268132030.639,11043191189.797338,330814655802.00714,4773368371.9825,354288888.0331826,6471680482.261996,39561276267.6763
2022-02-20,29261491189.686405,64427436020.24641,10272368641.438404,315015971538.73315,4428008804.206307,338329002.2375652,6344658709.643487,37317825787.82265
2022-02-21,26727888651.40893,60272497691.14773,9793200451.584108,308836894427.69006,3922180012.855555,305257053.7019218,6124433696.109699,33972778766.692947
2022-02-22,27744256745.68661,62997037014.43592,10210024665.494995,317004525462.3889,4058935243.776666,315460354.52261484,6397633608.201607,34808187364.35561
2022-02-23,27294663661.65063,61823423821.17144,10119970801.631817,310997586955.65283,4027330623.218963,316001828.0477239,6214144329.147232,33701843282.350643
2022-02-24,28497445445.30952,60666123711.91457,9958348077.234848,311533514951.14,3773592373.836914,306323419.3472853,6231860911.279884,33453595245.003597
2022-02-25,29919961866.348053,63040996747.37649,10564480848.375307,333625150661.6757,4345756855.177397,353654120.78172785,6102662325.585559,36980776521.84238
2022-02-26,28767659413.52589,62626174042.79944,10439636390.63964,332645349329.944,4480787978.652882,358827522.90010494,6044895178.014933,35942263895.59888
2022-02-27,27360038516.30834,60867607019.91464,9999990054.740995,314566178973.5596,4034212408.558992,334249451.0706225,5910532395.650284,34581739036.304855
2022-02-28,31846087892.82589,66424867796.34133,11086188942.003002,349056335389.1799,4505742395.525996,364039011.3805115,6270077051.892489,37500615316.86525
2022-03-01,31569373571.96833,68682205857.10456,11085976293.853865,355855644056.71844,4663181258.999204,427335349.9899923,6318593218.908888,37744545801.86735
2022-03-02,32379126078.839725,68815406699.78511,11298778806.86914,353807222059.12616,5093563393.772163,398577572.461471,6258599698.978448,36857824863.63222
2022-03-03,30435232238.200184,67836012886.51726,10887680359.974482,340585349633.38696,4767766126.8133135,378256628.4868068,6109289027.265313,36230318096.370834
2022-03-04,28319787092.93302,63038204707.347404,10035308810.679422,314336377085.58026,4255852988.9916472,375489811.7116461,5920221388.819149,34196859571.601543
2022-03-05,28439402258.60641,64694552915.98726,10345981817.026655,319334318240.9434,4291732671.213143,375211648.1753841,6158916001.958376,36199173075.572495
2022-03-06,26835926882.34714,63077523633.75106,9932611819.748186,306675297178.70435,3587881138.972101,361934010.1062008,5994247376.677032,34850697038.2734
2022-03-07,26300808792.830048,63911307485.45487,9545425838.05186,299834957580.4126,3367689292.856402,349232355.92118967,5945641776.602922,34699488211.455986
2022-03-08,26425486647.51813,64220105349.65272,9780301125.709604,309291567872.3395,3367343960.20301,358449839.0849558,6159651892.861443,34608063705.636986
2022-03-09,28509710713.35766,66202668578.4044,10323995916.033052,327144318378.6509,3481440125.220181,372736642.5491456,6182785047.624863,36825355524.15274
2022-03-10,26526485356.29456,62505187316.17649,9847237879.356936,313054369877.37134,3142962844.516811,357795300.5718813,6095183396.74773,35355341438.5968
2022-03-11,26163052143.35841,62803713530.74828,9684309068.46402,307992205234.7309,3087862564.1334352,350462545.17181414,6144160715.052086,38564286814.264175
2022-03-12,26366084285.169167,62799547814.066925,9829083441.730524,309539252974.5316,3039335154.31074,347981005.61669785,6074133408.309541,37752795220.75425
2022-03-13,25452866391.0416,60866119883.07311,9532717925.855703,302103577555.32056,2851812479.0752234,334280554.98600185,6041733435.772571,36608123215.65504
2022-03-14,26140341333.7746,62671877529.375824,9555516575.87608,310467033555.37006,2741029681.784893,340356060.7731311,6113770683.384976,37138477845.663216
2022-03-15,26592730954.19203,62545699437.98864,9733761095.912506,314931220494.93384,3068168109.7709026,338396991.386157,6156606874.904727,36906247283.91733
2022-03-16,27984951680.550423,64769916794.3659,10260445626.79451,333204590005.1927,3151867062.633821,347564769.4290538,6207998440.205969,37530785877.27055
2022-03-17,28483849999.645226,65846032213.57711,10139854218.0216,338097336083.8262,3055189220.071057,358637761.9792485,6184437656.876998,38199986361.641
2022-03-18,28795996368.61534,66860410901.468994,10265529513.207788,353539105454.5327,3172791115.806637,359628969.28922284,6287651610.679391,38423054070.51003
2022-03-19,29598406487.05181,67167808769.26283,10540957690.848804,353770129278.67426,3337538183.643258,364634964.6998856,6291979283.680014,39379307066.49004
2022-03-20,28394223139.824287,65740764174.25152,10248961229.10707,343170506313.24133,3181307037.826666,371152196.3605713,6250260360.027414,38867169621.4932
2022-03-21,28382479439.33157,66563040409.07858,10237205055.938086,347666776668.2674,3196930514.666567,365421082.8461405,6280768446.540996,40278680453.0231
2022-03-22,29048148956.10171,67944911784.28478,10562902485.63646,356813271188.88025,3231587976.3925667,369924580.038742,6438513554.919491,40301095225.54096
2022-03-23,30612053298.879955,68533085664.445015,10949171965.048347,363715804798.513,3315953369.587696,380076699.4418974,6533392928.800625,40309455205.726654
2022-03-24,32979523332.776,69570163337.93143,11347175983.913937,373177111114.7027,3354130101.930025,383201740.6014721,6663070616.031911,40523755643.15179
2022-03-25,31980590349.304367,69101357831.00623,11507049523.052496,373074920726.7511,3417452743.083084,383743833.0353998,6557137509.846743,39672483855.87599
2022-03-26,33176556212.500637,69918476312.58119,11565406203.320066,377825418684.3759,3548946484.6675167,401108437.5535848,6715404603.890046,39989129613.705086
2022-03-27,34802243172.81474,72171510772.34586,12209194763.131392,394486853105.0086,3628876604.895443,435521751.1462352,7005992687.035125,41121465144.9084
2022-03-28,34753559141.629364,72525569986.30646,12141192567.827976,399977979554.2106,3604036146.442925,443144877.3948015,7061509685.169052,41579711813.883125
2022-03-29,36192035879.28324,73031351753.69048,12131231042.213366,408153998267.8274,3592714704.821179,446471178.3565634,7041555661.189295,41224241577.90292
2022-03-30,39218225944.81992,74528326961.8592,12008201706.264904,407460530687.7479,3592267282.413849,459407357.5351189,7454721479.102833,41449148705.78688
2022-03-31,40036171559.14788,72076475923.10056,11597338446.39931,394628513775.2061,3594840930.581242,470658495.2272177,7474549340.863073,39229302714.93855
2022-04-01,43736096533.81698,74975843094.60384,12135127819.708933,414854897478.4645,3996789209.230767,485107183.0196495,7606618133.079142,39813871220.935646
2022-04-02,43260457424.49813,73580203376.82477,12132098370.369732,413595262456.1556,3908781028.665304,514008251.65202665,7455027619.387495,39816351313.276695
2022-04-03,44426659281.57661,75453944280.38243,12099070086.578382,423410516389.8548,4093975738.178927,491797550.8202736,7422134585.083509,40545522531.02838
2022-04-04,43072219169.516655,75127757360.83472,12218683764.229662,423367935034.9896,3950025068.5859294,458814558.4222316,7194639897.12875,39809813062.1763
2022-04-05,41374924383.733,75257138923.67526,11959513194.115955,412944890807.9602,3714820992.209381,437749848.8468683,7069254718.53571,39411319969.83736
2022-04-06,36929750315.179565,70913339346.85448,11160328885.817478,382808702033.7895,3325378619.3709407,386089014.6328722,6436733771.336339,36687016206.95844
2022-04-07,38892547341.88895,73491424319.16377,11359620303.856497,388867320187.2107,3434371462.2155185,398913400.382946,6562939354.612315,37944994433.974365
2022-04-08,35663008069.967834,70595674729.47571,11008076856.560404,382662893229.3914,3154277399.7091103,381854932.885231,6342603676.846702,36222968800.71056
2022-04-09,35995727972.976074,71289233152.15862,11041705779.602083,388036041297.16473,3211126021.075641,385770763.0458673,6360527381.194998,36744121558.51562
