Time,Solana Volume,Binance Volume,Cronos Volume,Ethereum Volume,Fantom Volume,Polymath Volume,Tron Volume,XRP Volume
2021-09-17,4637329446.05819,1394676417.052289,132471162.58169311,19039612529.444134,384109546.0593183,347510747.3954691,2416052199.4912844,3302953461.8778715
2021-09-18,5288896343.368672,1189676773.570641,45117967.67410544,16278153590.132132,424940799.20903,27649384.99843259,1333673951.3225198,2826213578.2064643
2021-09-19,3442771809.930332,1153474187.8252594,39314319.86453304,14500103698.494116,537978501.0527321,16948102.72823586,1114811770.5372975,2689597572.7479634
2021-09-20,5652873068.780831,2187191463.612268,88208721.9382789,28477674119.56528,836257709.839323,57870007.66163997,2097365935.274556,5679575996.083541
2021-09-21,5306957386.522338,1890967604.2297049,64654800.521757424,32062935710.168865,623011853.368645,26247465.97443463,1770844743.237735,4843258119.06593
2021-09-22,4912176158.173082,1529450796.817933,52832035.54326304,27084409011.05875,615743448.8726772,28917380.708967708,1476083311.0660102,5342990578.20909
2021-09-23,3353529940.5091395,1399652340.6171107,74675472.68017434,19536554032.084408,491983400.1310255,45592057.9710673,1137678238.1390312,4349288006.629749
2021-09-24,3863693217.85245,1956077739.198948,60679809.35411312,28504692815.75815,563048423.5402681,22055727.73159614,1559415387.5869412,5002962524.012147
2021-09-25,2059643190.9342532,1270920363.0347266,31129874.05127776,22533679023.57236,634371982.6768073,19729017.05542593,1216973749.0869744,3397129864.947502
2021-09-26,2683407146.306161,1841498071.1215053,44150225.49811609,24916718280.69273,461646183.52700686,16259063.471846595,1468649349.4437022,3744659769.988968
2021-09-27,2989640865.287466,1423797942.6804037,37037841.58066617,20890327693.72457,612646588.2637652,22323792.492448118,1247473171.1570363,3535317785.246621
2021-09-28,2409481752.977464,1258434685.7705045,34884085.91857816,18975426962.499523,629938477.9450418,15938919.165767437,1195241842.3973403,3255751838.192269
2021-09-29,2423220767.1797714,2218687351.957908,36808215.84962238,17522543131.581055,423350774.7677682,11070576.113787465,1121902430.1055982,4115648364.824045
2021-09-30,2213933967.637082,1699723204.644169,39172827.665796645,19400423828.622337,312828971.2668624,619867544.4204818,975275033.7576264,3810704690.68687
2021-10-01,4217104529.362905,2049639019.1786,55236140.05405216,24368105704.246357,494596883.0686032,91544592.01623449,1180672462.4224572,5450641793.35395
2021-10-02,3290801786.0451536,1699720379.3068976,40119047.56373376,21335051735.331825,397346769.5032504,95712433.56749292,959169144.2308828,4306337139.694428
2021-10-03,2990394711.966892,1415239078.7746394,64248472.51054147,18130363405.685158,395735536.7801479,67354506.93734176,993336551.6565074,3984603570.935984
2021-10-04,3108612675.2047114,1586207427.03375,59303326.09212635,19898468513.475533,373145507.48114,470050299.5597473,1242528699.0685143,4055935516.5868335
2021-10-05,2550034958.9268904,1452505521.3509912,60194175.85882163,19024921944.49268,257943838.69019005,170307239.55343965,1868328830.023554,4618206775.554543
2021-10-06,3216047716.7546687,1968600658.1827505,81163309.57803029,24709364134.235622,565494938.606286,105949722.16038792,1770767122.2632537,4763213321.928321
2021-10-07,2469488735.063495,1940999669.3956227,68881663.15681076,21186801824.571068,2041955639.187436,37161719.93822977,1672386686.375429,4109614452.9961433
2021-10-08,2714913213.201317,2658332981.9786158,82110713.76995203,18144469093.77964,3010318624.510469,30172419.18973185,1440005271.3174772,3619180042.9510336
2021-10-09,1421850535.6544025,1353245268.384111,53501242.79764057,13815631715.44782,993363569.8667732,22582382.73640392,1811487832.60498,5215457308.273685
2021-10-10,1495896606.8269508,1339995646.381851,49012366.47558102,18106607784.26291,705914355.2189173,94811560.8612825,1208472184.5723312,5873832688.556178
2021-10-11,1718475615.2479117,1424414188.0642457,57456303.07145707,20424407322.58066,1038690448.1749616,29343364.334376466,1084974461.2839544,5387182320.602415
2021-10-12,2766260744.012144,2953161958.3325624,67026557.93322484,20207646949.24054,788701319.5603472,59195520.72103501,1277122232.1957233,4900506651.734668
2021-10-13,1975667394.423865,4647235190.17299,52756816.030388586,18300885349.637318,566942607.6212009,25472701.986245763,1248307749.71621,4776071703.094285
2021-10-14,1912976981.956736,2484696901.077151,40367277.151037134,21679175672.91577,446841015.0835403,104833413.48850328,1129886616.084923,4426576203.664879
2021-10-15,3892259612.829453,2781284707.504044,62608868.82834585,23144188055.382,487043994.0899485,44604079.1618007,1568145089.8815331,6336537375.785692
2021-10-16,1481556354.0119083,1796083737.658238,44091229.01543962,18154520779.65643,483197480.1224049,28706767.293128047,1056197685.1744752,5199617764.454336
2021-10-17,2132944251.543325,1637429357.9153357,37430068.643743776,17263171427.44574,943404060.644697,24697280.40556825,1155296354.0317092,4324902488.195447
2021-10-18,1619036320.357656,1999076149.1747544,41751789.523812495,18931081929.44796,500450546.4005135,25070198.231484648,1098320416.4953833,4174250709.210672
2021-10-19,1345983825.326506,1825139625.9168832,41656026.02709171,17449609317.97657,822969621.5424863,119723667.28747907,1277506794.1882334,3583236811.93044
2021-10-20,3069126856.4038467,1833542986.521904,40583386.72168486,21926381355.419468,722289450.4741063,36902021.17969241,1809042148.327096,4201205302.344252
2021-10-21,6298926456.006809,3033090976.7527623,62615834.17599774,50122173541.0596,588841169.4290581,21817786.18709266,1592088261.2033286,4665290692.849945
2021-10-22,6789555146.637215,1898030478.473964,48453589.84602703,21674013294.746414,894019596.8477899,15068359.564374786,1409226530.9707515,4143499527.4525847
2021-10-23,2951218516.183088,1129514282.5997796,36136677.71564104,16499701301.345774,585318852.4739071,14137833.4116895,1229596625.3544223,3315966734.6826644
2021-10-24,3114589452.2112665,1254106530.2921195,49456788.64215277,16494229912.456104,814793409.2985144,15381555.747787943,1231400062.778366,3311243968.644989
2021-10-25,4469234352.347065,1284541316.639778,46152310.91370516,17031857290.344105,879919734.823998,24446904.029973768,1559123108.1552494,3497945390.7252803
2021-10-26,3052799572.7936416,1508840530.1107385,57590597.12300837,18925943956.175625,1690129037.5912647,19345851.011159506,2599712266.654586,4594057660.506596
2021-10-27,4812686988.408542,2316775185.4670663,105400881.26987186,28770879596.15931,2112384253.5986717,30608036.430387907,2095913148.005128,5937361026.283024
2021-10-28,3385641009.2162027,2628914115.028964,117056601.88081925,29989860066.02069,1822505734.9192936,36644704.01439396,2607788658.5116086,6170566995.369246
2021-10-29,2703331790.5309463,2569613187.9379926,147449879.31731364,25462638679.97447,807617329.784374,20461323.553375583,2332746866.870401,4824774933.090287
2021-10-30,1651079244.1462584,2156161648.209199,170649700.10903716,15937401968.575453,831159400.6062616,95012817.70733611,2677170155.3881416,4190514902.847626
2021-10-31,2508960378.247013,2055395356.7474585,499813179.328483,18516249996.186916,626160737.5058112,45317533.79034388,2482494898.0033627,6015356674.923554
2021-11-01,3098391561.698444,2510289680.459012,348648164.812657,19235929520.306248,597681112.505549,69301768.92884135,1560107910.5964203,4635542909.623682
2021-11-02,2953101041.2490163,2354014158.7823987,388215923.5350421,22135519614.732147,531869719.94678265,36315407.7717104,2481991618.641267,4571603615.529947
2021-11-03,5949095156.100889,2535572381.3340287,398770954.94005054,22744538221.14315,700674219.818971,38656052.51129396,2512188260.2124186,7581930544.08609
2021-11-04,4457165321.346256,918351949.366726,578275385.9271016,19583405367.2671,730808367.3797448,79623179.2081715,1828198437.1194985,5642672341.455357
2021-11-05,2814464970.6926665,823889824.0042819,1670498022.117874,16182205113.440348,943692896.254068,15202557.332104022,1521001066.1190126,4233745983.9072695
2021-11-06,3906155465.660115,2732633332.0970964,564466640.6001234,17697965751.156593,531423905.8806547,13128574.276524946,1625368019.8946557,3646729112.5295153
2021-11-07,2644011982.2496014,2959585574.60504,389782191.4623224,14665949273.051767,446878668.5531415,13066817.487286707,1626462562.214405,4196593069.92798
2021-11-08,3223918132.658522,2736003241.609642,1056802371.8172604,21226347241.35617,945698324.5693024,20407989.41720314,2352575771.324397,6510421242.806361
2021-11-09,2681222975.329351,1382513876.6347072,369191395.2825214,20669583046.287785,649190143.4849585,28689408.986016016,2803782851.54849,5162156736.937613
2021-11-10,3800891475.935171,3696723702.1209984,263932615.66678545,25152889711.576366,1044055843.7556016,23034195.06028045,2898294866.551449,6861365706.089187
2021-11-11,2618456168.353021,2337919696.5244536,177711402.10510954,19048319256.420074,503141503.8509734,15276428.583782123,2156715929.80239,4931779012.400676
2021-11-12,2941595137.276679,2217116489.61066,214159912.3884457,20883749031.79293,705979799.4571235,14147966.6152933,2222111100.6338773,4349613837.684128
2021-11-13,2171331102.080433,2130842944.858373,571586792.794352,13954188613.807226,370558723.4041904,11291006.100449456,2669517774.772698,3253100665.457899
2021-11-14,1611356876.8775847,2176186844.8508444,543309803.1293336,13927559432.54618,331196901.1833212,13797213.955224091,2268282397.0031266,2783129146.692004
2021-11-15,2359326721.661139,2164485657.590104,1087236711.4901536,17939105212.670113,327489508.1428341,248337839.31759444,3245667582.8587456,3251109168.690187
2021-11-16,3508776790.4518046,3785748029.642495,534362727.7337623,30162258590.6919,759265162.810004,560635422.2496783,2786173187.153168,4835970888.340764
2021-11-17,2879294187.479845,2675180273.98891,2021533304.246039,23532734478.929985,570689282.7054942,101102782.42825212,2027620492.148677,3754088424.953497
2021-11-18,3731836544.934279,2853667453.4497666,1224935866.3140595,23825764061.571724,914553001.5202532,52645489.50250307,1989239406.6874428,4952670979.680258
2021-11-19,3291840770.3925467,1997409357.4315584,604234721.0752151,21398451638.777542,867466453.1447902,28414904.04128656,2369312037.160012,3888778263.593033
2021-11-20,1870041532.1098204,1997292580.829934,514601069.0930208,16407598047.996004,514518341.7150145,188445640.0199076,2036723219.978972,2851544952.4843826
2021-11-21,2555181056.256027,1939044330.212048,2180022253.91815,15090104727.278082,481509952.1271527,77082573.68180156,2005959969.194109,2255387934.7151837
2021-11-22,3174537421.979065,2102538150.311685,1640622800.580066,21563803786.49851,443170504.1525469,27340665.90641846,2118601397.8070116,3053644475.667097
2021-11-23,2144049180.216279,2477156620.7457576,1919728651.35486,23393688031.318764,1338139559.8967984,39549408.43967233,1900760510.8042543,3406271729.230113
2021-11-24,2339653646.046749,1684423139.7574818,2128307291.8241744,19881953842.36485,1252338057.035964,29902954.38660638,1505875663.5238547,3196925598.8004704
2021-11-25,2227843775.4152346,3220559430.769233,1655722224.959087,20241529505.687588,798662792.1453933,42675264.22447518,1369099291.778434,3323374794.836688
2021-11-26,3216471568.33627,3590433261.234904,1192384573.4879322,29276733766.8396,931222017.9205376,87433379.54551758,2471791482.36428,4293632294.1260257
2021-11-27,1351630152.313059,2286083326.02913,1249313032.9715085,16500509901.66011,374770636.7408631,107344978.87775514,1718982160.520244,2784594053.442488
2021-11-28,1935383257.029555,1989683137.7295897,982020808.4133972,17408610005.868984,435868852.4554119,57596334.92393588,2425848857.1202803,3009148429.120391
2021-11-29,2007398408.756795,2325905243.943369,586510709.3829265,20150915710.995937,357531316.72990745,32525637.52345482,1833612008.04156,3236264412.1393714
2021-11-30,2697160307.738946,2439816624.457762,654348672.536764,31531135168.773865,487308524.534712,28988667.37295328,2099466338.792728,3219272264.014356
2021-12-01,3392086055.2374334,1515106862.6545084,753259248.7823186,27957934803.559887,434329834.66113865,25371576.18974241,2298257350.6474857,4045490613.2193785
2021-12-02,3994513448.87254,1617408815.099449,422992511.57917625,22586539837.216267,359886171.3623101,19092854.77981718,2042976155.105433,3089519334.539089
2021-12-03,3755641183.1718,2382852302.693731,513700786.0294881,27620915094.00376,418588573.0335137,20804569.931465965,2269666040.778019,3067689842.36456
2021-12-04,5616789175.450751,2266233562.7227225,813440503.3390403,40547950440.47308,1116641219.0662456,41552471.50077809,2567749082.160594,6263701028.878763
2021-12-05,3228917298.9251223,2288311513.664084,377238129.53993934,25848780907.958004,447390534.0231839,20696138.056069955,1555194802.5277977,3815886284.097819
2021-12-06,3396199570.300543,1134910473.6514003,523391893.7110877,30676805365.753136,758178547.7382448,92260359.39723416,2228571094.223512,3785804089.062999
2021-12-07,2433284110.293539,1652489519.44965,697734784.8282448,21808603057.7599,467918105.7499779,54823409.74861527,1523284513.615851,3236833724.1647677
2021-12-08,2194875795.141128,950989762.117386,350653197.07319134,19661953642.45195,355733465.7076641,21578039.52712467,1439853453.632857,3573691587.60382
2021-12-09,1858809298.6431613,2138850107.7152977,311766872.43043447,22680202938.506203,327855287.26539147,16817226.7004667,1108753827.354912,4568607272.285156
2021-12-10,1946102466.4617343,2061957673.598908,278439241.7568994,26799083668.888447,359993316.0945592,15865733.761480736,981391433.7327404,3711198782.3999896
2021-12-11,1791152660.6944845,1751228657.616518,229131002.6291377,19796149221.596004,231024247.1287349,9973519.509063782,887374930.9116073,2958769246.612882
2021-12-12,1094395903.4166248,1226159947.7396386,272845522.1528106,14046344322.674688,197690333.1715588,17988665.716467094,757238130.672755,2575643244.7269173
2021-12-13,2372386156.3035607,1857063942.6485744,276199423.906099,24089144863.40074,321328655.0036004,20564424.752611697,929627081.6233152,3029881075.4716115
2021-12-14,2156901491.5380054,2102957892.8327856,250587198.21118075,20766055169.54314,274946625.5182037,24457066.544056583,1254333371.6147895,3764420162.373208
2021-12-15,3458991299.158227,1459793198.0898228,311808863.7433433,26881290260.57765,416047656.6709317,25443550.71083057,1353775852.0228682,3907096831.805005
2021-12-16,2454635867.467667,1271490920.8324678,204440280.95102024,19166579837.021267,396555484.9709581,20318234.8989534,1191913930.0852172,2977216204.777967
2021-12-17,2355530732.258781,1263802707.4398265,228088901.0142938,23209497898.091805,319476272.05404645,17227025.49326227,2119104391.5277,3150197393.749876
2021-12-18,1440763837.45392,1058739536.7618155,161334820.6407896,18728700443.97014,320372224.7871946,9558554.9004418,1033844407.4647988,2814179207.081552
2021-12-19,1441246078.159062,1043023863.168432,172250285.9887458,15960000522.484167,245743034.7137975,8507781.83540567,701851627.5415741,2607034699.066657
2021-12-20,1718453799.121433,481169380.3684995,239971710.9344437,21439121593.0351,284599255.53279,14810069.741986522,1278697031.103093,5198337121.310719
2021-12-21,1539489579.1213927,1434096929.3250618,212128168.8112093,16630181836.72027,269665395.11120504,14167585.00478066,1040039112.8238432,4640780123.246594
2021-12-22,1635078520.6954496,1425636263.1341903,238974643.6286806,14022344430.178228,486512960.6011214,13742180.05785984,933175183.7581284,4280427620.670168
2021-12-23,1932687191.409968,1812462412.5303693,409054870.6923429,18571462177.267685,857238797.4356375,15727211.791095292,1068958222.7097282,5340836026.841107
2021-12-24,1997417409.1442204,1580172422.0506625,677750794.9969953,13351470832.627865,1032320824.9943432,17973982.067118663,953514581.6377465,3956089362.117495
2021-12-25,1257985154.9824424,1190695627.4241185,372569226.2827641,11869342790.219467,671230895.3751295,10496676.372967228,1169089899.8676465,2459150767.314069
2021-12-26,1747475952.8078868,1356354521.7332883,345301340.1728224,11815773894.02084,973372272.3883898,17585996.16972393,985767882.7376248,2279713280.89258
2021-12-27,1631730024.3256166,1838703937.579452,259855810.2865865,11725230819.88359,733373627.084962,19895443.295664497,967800269.540168,2696398138.77489
2021-12-28,2541804765.839321,2359858892.476065,342577941.00775784,18009599978.903225,1242014987.180699,16525956.495251285,1259123967.936489,2998170978.022172
2021-12-29,1935535240.3698783,1354698230.2318523,246712787.4593468,15528813680.462477,916459979.1459773,13561056.24431347,1227580506.7820952,2780329731.337543
2021-12-30,1379259729.504835,1698742743.0255451,207038650.2068854,13445245167.227766,557102916.995569,13237779.617734386,1099372234.3045158,2375836806.16021
2021-12-31,1380634374.4823568,1750642164.9547455,228628203.38999856,14298378834.359474,726109620.7945225,12368085.862035217,1170440136.489346,2252303692.382884
2022-01-01,960138212.5274444,820262618.0493886,160022509.0549634,9948120591.378103,797441536.7298362,11312729.827279732,1084858727.3326735,1784805589.729289
2022-01-02,846802662.8993707,1220807572.143435,182927309.6025011,10069690529.898537,676941857.8120062,399258282.7064839,1227473918.463449,1750696335.7998545
2022-01-03,1152100392.329671,1155605567.6809766,192812361.50171104,12462872357.255108,1415573437.1183677,86342918.8859859,1201238546.792717,1965549993.9618893
2022-01-04,1361207424.18007,1866547636.52065,180979573.1263764,13853786397.222263,1546968691.7675304,29255898.840784468,1165972107.383606,2130875732.6783776
2022-01-05,1980976064.6564603,2238201788.509528,269128558.3493574,18782873941.21831,2604388122.8323765,43151512.95399373,1379417721.383836,2694718977.663249
2022-01-06,1922945442.80852,2262100948.1225085,248602214.8559976,24467182063.00624,1975495587.210888,33016332.30792026,1662405927.047125,2602668509.463569
2022-01-07,2713161094.7767363,2340876849.9235053,253635791.82537267,24359369448.53183,1731804456.460911,49800816.49079389,1390917047.9438794,2846907907.4084826
2022-01-08,2495097582.9222703,2109223635.283141,192696300.82056987,15966769090.792397,1624745836.9560206,28770881.485731285,944627397.5628226,2189023625.6248217
2022-01-09,1383486991.2692618,1017473215.748263,144711234.5734238,11906478540.265388,1190450764.3884685,70282740.53280252,794171655.0143703,1509097856.9053414
2022-01-10,1797340432.328524,2283995177.355379,186430381.7376576,19655314714.55994,1226510015.8752575,24582617.33843456,1083433184.4147213,2640172981.2978945
2022-01-11,1407732234.4002852,2693923972.608509,149661722.7960571,14922195360.075487,1437769681.362442,18140316.02960066,901564639.1055636,2379143840.2570167
2022-01-12,2048461630.20183,1732515894.0651107,186213320.1049196,15285972614.67417,1833525987.6865196,16225017.723586809,710358565.8199073,2662230500.7550983
2022-01-13,1972169296.5769012,1836655379.2635217,152828493.43770158,13999771252.160748,2158158926.0912056,17869162.81344764,926839958.2202471,2253993188.5968766
2022-01-14,1627092109.7732365,1775644712.449493,135609904.75685152,12316286854.849726,1563459578.454356,11842086.499644252,1099320913.0722346,2142880580.93607
2022-01-15,1003160676.7114656,1511805154.9803548,123317787.49873392,8659658467.059889,889559330.514715,9387592.426755596,649753583.083913,1749569966.297465
2022-01-16,1064526626.2870606,1332107668.7120554,101904465.41176352,9002833937.226437,1792716845.7515235,69680047.50040793,701916185.4339432,1714842895.978317
2022-01-17,1342939698.2979736,1711972220.788772,131857612.17392188,11938682376.103683,1633524671.2037802,15872139.847783532,1041494870.396601,2106153055.4637177
2022-01-18,1327500384.0270393,1663280879.8601737,162150942.7636625,12700158860.46528,1592130647.243681,13087002.495572196,969230487.073086,2140369166.810042
2022-01-19,1310094891.479366,1446235304.9100647,127728322.43404391,12762451059.939083,1472946652.5292652,11894698.77076286,922268137.5461788,2106991082.2831688
2022-01-20,1371674053.2248025,1653634388.745571,203677335.93854663,13389582889.566511,1271814809.286911,14649927.696098449,834153783.2455728,2012483751.9288025
2022-01-21,3853056390.3720913,3089461134.141803,251481322.2765256,29314647992.59684,2135347779.8338332,24943493.16648567,1296246342.3287237,3571190454.459163
2022-01-22,4095835932.6350746,3590172456.288106,235020831.71685943,28250265353.79612,2110674608.5904856,22595965.92088913,1708233827.6315029,4042933250.326968
2022-01-23,2611991894.5389414,2242215151.69818,182526012.27187145,17123741957.54585,1887858200.589688,20791280.69952821,1097511853.0599306,2380836270.455122
2022-01-24,4359827042.558423,2644012029.563425,227289783.6593996,28735520619.97796,2070904219.839624,19091081.223539207,1438543625.9074678,3185161141.2267537
2022-01-25,2614011846.196276,1926309749.8088808,166948021.21384662,16139625164.237488,1824645475.758646,13372734.50671806,976424489.3589356,2500106156.591868
2022-01-26,2847753595.488201,1801411194.2241275,210119608.59259787,21415081805.12725,2119245030.036728,20760988.43966628,877213707.1853669,3242791082.7998934
2022-01-27,2421524797.0656857,1784274033.2060268,147983363.41081825,16482912982.01206,1449383400.341262,13415650.729031855,691996760.1973212,2752172909.832315
2022-01-28,1882874786.6910908,1325803443.8496091,138252883.01134384,14326314172.126575,1043540030.0346708,23958253.499213707,536887589.4674878,2625552677.813721
2022-01-29,1478946858.3603432,1077437029.4609516,129864500.72822918,10742621684.922014,776056271.8585874,11669618.057946542,602442935.2960805,2292738751.3174086
2022-01-30,941974724.429482,809713293.9460264,109327943.68518132,8937393969.826124,613873361.2803601,8627565.934835136,464344478.78235584,2120800271.1205068
2022-01-31,1715569710.5342922,1183978070.3226876,130737590.6666087,13818587053.759966,894518225.4263268,18494262.961151484,688555578.4878492,2593396517.1199718
2022-02-01,3097993266.654722,1147831730.5095165,122332093.33866884,13176431108.286674,826981260.8311912,9186128.166558864,623934825.2238204,2553543909.3620844
2022-02-02,2979450302.616579,944360828.9735808,109707833.00988214,13860391591.281128,696745449.6649927,68032826.11971475,634696100.7559065,2495342755.8027205
2022-02-03,2283972523.6144795,932845622.3237836,101485053.09067167,21844552552.403343,653172059.9439415,52267804.16533029,740284805.4844991,2386661276.5350885
2022-02-04,2844877285.5932903,1434080864.2679703,130382689.67789522,18766789788.28106,864790687.3278096,47656297.50176156,855003322.8095155,2909130867.7860937
2022-02-05,2104149883.5664315,1707243779.5271208,152700094.40210545,13036212065.007109,786888857.6095496,64841973.47051194,747173745.436152,2530469004.389346
2022-02-06,1281443040.602296,1145278303.1898243,113787931.40025872,9025772577.382162,553673406.9890823,55352684.78830065,562814468.8815484,1777811138.8311546
2022-02-07,2230152722.515911,1484506914.0559337,215140739.24730435,14427983727.88122,1231861827.6748495,25199474.00204849,777010353.2529938,4986719034.923662
2022-02-08,2354525277.711969,1901135964.2019,245308653.5513768,16856365272.811356,923228981.3181416,23093708.78146389,1016045839.1554358,6887902807.173895
2022-02-09,1634212051.3702943,1364378147.3167737,161623353.2057449,14005361496.44425,609365021.8167818,13913654.562847368,991860356.7666832,4535621390.0793
2022-02-10,1963719800.2645693,1618182595.828822,273337149.64985687,18990367974.117947,705921640.9311819,17499496.093505207,1006521204.669796,3983078310.331958
2022-02-11,1738208639.1534996,1177766624.5480516,205514714.43324745,16560032290.708168,636745933.5694216,15591837.80778267,1133001966.988374,3708716005.6494393
2022-02-12,1336515340.137724,1063115282.9592524,162724289.59476823,11367427285.455872,503189869.738005,9638845.70261194,892640661.3073082,3853073023.8076897
2022-02-13,910049119.235368,902171066.4918172,240667354.25409627,9020562479.291342,352917899.2931607,6867712.76424122,794976108.7482257,3085176044.0806017
2022-02-14,1364915626.6617208,494813179.0091319,224988149.67783797,12117644856.003006,549853425.2618853,7076034.727923151,686384760.7139214,3147538928.000717
2022-02-15,1630619496.195204,2097197141.7202256,172789788.3512021,14189484930.460049,582844322.2133267,8417565.10116702,708978142.5242265,3043829789.363568
2022-02-16,1473078677.1202588,1325457432.7809155,119092680.12195157,13120593628.157278,488856716.10027856,9503440.489096064,691110915.8044595,2930845329.80358
2022-02-17,1463178693.3773675,1129722977.6152854,151501157.09490907,16242836366.095669,588513094.3144737,10058349.526360918,871887044.4121445,3303770867.844775
2022-02-18,1290677352.6433926,388266118.98024994,172957703.15125567,16064045339.56507,421164517.9658564,8528282.150808554,729662719.8030758,3429752250.87647
2022-02-19,836883423.9090565,938066424.2155038,97105444.2026488,9956229564.570751,260513489.2661852,5891671.0897542825,632106420.9206908,4253979000.495266
2022-02-20,1428521632.3321967,1148015812.1110637,113033495.511054,12215462928.563446,536715815.25028175,9356034.57280492,690627775.3169665,3922516717.571024
2022-02-21,2247461489.9635487,1618738858.8180535,147816344.9785507,19206327576.145523,801449713.134061,12214023.94465987,873568220.6352081,4439011970.562481
2022-02-22,1577877587.2386572,1611578892.7079134,139442305.39271966,16856627508.447924,698158050.6573673,11290585.391251411,773598639.8840843,4599434726.372438
2022-02-23,1761310724.440881,1287048726.698975,128769907.46696028,13713218952.651203,643825842.1620576,9057821.958670378,763568710.8138322,3840839043.668192
2022-02-24,4075674086.526734,2319428614.462771,226408732.477305,30992409365.835472,1341874222.1742544,15679237.08047894,954314125.294624,5932775744.138649
2022-02-25,2417499269.8008738,1248836310.7448275,134356988.83835608,17751279835.572117,1018657690.9716718,86124897.09075373,1089779226.743292,4633609414.809206
2022-02-26,1316252928.33416,1034746780.5093408,92189041.49029616,11984293384.913609,815928567.5298977,25381482.0604487,747407548.0086055,4076260609.607936
2022-02-27,1559328417.4245243,1258267471.1888309,97629304.15328982,17309819254.70233,900785071.5327054,11542012.827255778,1152605365.4807398,3731215035.1125417
2022-02-28,2674553479.2180743,1540189377.8998697,143475998.57603902,19832961026.345818,912142834.610036,19701910.89393648,808985002.4998729,4355925146.495378
2022-03-01,2476563020.453062,2509007292.682648,142063806.10180363,19012291817.36541,1167786058.9195173,354059305.794476,636477316.7384039,3831187527.989224
2022-03-02,2951039198.751416,1535399359.5437255,107184444.21232072,17023997910.606855,1586642780.9882352,66283251.977018535,568234233.2667983,3145198651.708127
2022-03-03,1795535826.5550518,876430177.8011239,86066851.5343029,13786702924.254955,1246358413.5718482,19299430.913325086,663509982.3352157,3246276258.46261
2022-03-04,2029343357.151517,1412989509.4984322,94632670.6000706,15538211354.189482,1037111195.682992,43971198.57261678,768453698.7167302,3340359216.669842
2022-03-05,1164108659.273321,1178995370.37429,59424608.01482712,8652610729.437431,678943343.0985358,12489669.117541298,747236112.3564208,3644210569.631224
2022-03-06,1139246888.3328228,1181871869.7686915,69290257.38803019,9377488374.70222,1581801634.632434,14959799.311381752,773418724.0298239,3212597507.684128
2022-03-07,1884457926.903441,1813986132.7580984,89801278.41911784,15295190068.57191,1497070228.9377687,12934432.778285036,866838303.0756549,4149973566.529719
2022-03-08,1704061421.1695168,1436515784.4588244,77399324.80285205,14681251925.804962,937692034.612045,19142937.86404221,1066851895.6364008,3407151329.643996
2022-03-09,2082131364.035624,1804524853.456224,94433027.39939548,15208159162.669767,1117259667.4054637,21456623.44634177,1209142655.0824578,3989146224.544961
2022-03-10,1706781764.3768432,1594885257.3842895,77618799.75641854,13843643777.451271,855936874.9873207,11125346.4315523,1229076896.4841251,3914195838.985968
2022-03-11,1382838751.097293,1295143505.749849,68696381.7656847,12313723771.430836,1021626836.975802,11207933.179322615,868332458.5866543,4887949135.758494
2022-03-12,776192786.1232313,964508018.308636,47981266.260116175,6288630630.865574,510218723.5165729,4827935.610960967,532890367.6534104,5030802269.117742
2022-03-13,949636517.694404,376150073.5854782,41989707.72255411,8570037700.961715,438052613.7177797,5310922.249741221,526861415.239174,3630836811.535966
2022-03-14,1317770720.4689145,1212240585.105538,59790099.76743898,10951215810.637651,778458057.3549415,8870509.316393413,627821781.4097726,3789866664.84478
2022-03-15,1247125823.1505735,1137029114.83873,64036391.70007586,12439580087.508198,1046028991.8514344,23720353.80372745,572573650.8486372,3438081456.373995
2022-03-16,1872435776.0194497,1510185427.3732588,106602475.93840632,19785262485.166782,1154620375.8834112,12922781.597901585,592061749.759347,4063597298.424624
2022-03-17,1939375410.1723945,1283779184.118896,58540539.729276456,12593189074.637096,538609341.2680451,15990160.890778942,406653591.41759074,3505833298.610652
2022-03-18,2216690010.2438216,1348743666.6484983,69950149.0713632,14540256794.800894,569428534.744924,13089342.79833082,481863674.3949786,3518410195.619233
2022-03-19,1493437229.1232493,942688898.084592,54999385.86629212,10359721811.614828,685419499.860018,12563048.086632408,538254595.7006634,3627461259.2091393
2022-03-20,954767656.0285732,1089593267.9744828,51520800.16894073,11304953073.46,421116427.1052144,53357993.23802161,696905438.2048665,2799660154.683884
2022-03-21,1145750669.0417037,1117952150.0327206,52231986.18434541,13890729058.80007,536996915.8982154,11920594.201017529,719276598.7335675,3677001141.019201
2022-03-22,1405727754.2331312,1410134835.8988323,76458338.03594436,15671928047.784338,482646051.154524,13296034.677457632,790994963.0855192,3549893085.552186
2022-03-23,1433431548.5448608,1359589492.0039978,92370015.79558,14257143986.39263,368906698.88133353,30323518.70724045,688732763.5708911,3256620136.1043563
2022-03-24,2412096877.261528,1414904527.1329825,85734423.97529961,16202188701.767122,471817942.82700944,15850774.563948909,742609945.8184283,2788824891.43428
2022-03-25,1817213990.6348524,1382665232.1999316,95579868.214575,15532463157.18736,650630439.744083,17314253.016361758,709592825.4340721,1983331996.3482928
2022-03-26,1009509747.372562,810539522.9863377,53809660.080968015,7615867102.157496,356400535.15055054,18734653.816459183,867301399.8015418,1421460060.3801568
2022-03-27,1301984880.0039115,1228513374.3778086,89085639.700693,11980084883.788645,381990475.6855565,67399196.41240554,1141462363.9340906,1855295728.8144584
